,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299
0,2.2190702405145084e-05,2.2130293221968644e-05,2.2135808777017574e-05,2.2116239016293353e-05,2.2126836233161107e-05,2.2112706299286734e-05,2.20588178488789e-05,2.2027878012722577e-05,2.199314597546597e-05,2.1952569942314527e-05,2.194021681735579e-05,2.200110107039123e-05,2.1927057362323572e-05,2.1901435257824316e-05,2.194547453800442e-05,2.1860467167375423e-05,2.1802356844214692e-05,2.1878633432131457e-05,2.1924644810740564e-05,2.1882309149041925e-05,2.179532107804486e-05,2.1774540829046808e-05,2.176672687153582e-05,2.1758945620929322e-05,2.173624279871548e-05,2.1573843395259672e-05,2.1462177444031134e-05,2.1441751930660017e-05,2.13516420572898e-05,2.1284249709462334e-05,2.1338300837179886e-05,2.134949183030041e-05,2.137831412592834e-05,2.1332577179842374e-05,2.127170417515124e-05,2.113809433302093e-05,2.111990611099598e-05,2.102487992060515e-05,2.1061514108408904e-05,2.100773887248685e-05,2.1002875910164807e-05,2.0970483033911545e-05,2.084414245423476e-05,2.0818424052299537e-05,2.084323644681099e-05,2.08575635836189e-05,2.0709346455787847e-05,2.0695955467004534e-05,2.071384769331503e-05,2.0746950939472986e-05,2.0617605127628154e-05,2.061184239349417e-05,2.057343863484977e-05,2.051230959038899e-05,2.0564264463046997e-05,2.0576894130425388e-05,2.0553995991436662e-05,2.059271425014436e-05,2.0523801441339434e-05,2.0447117630082587e-05,2.044003775039688e-05,2.042785564178474e-05,2.0352637661655186e-05,2.0306343713443146e-05,2.0255951626816124e-05,2.0257284781243772e-05,2.0259314813375008e-05,2.018489815220909e-05,2.0108328709945105e-05,2.0255136544586386e-05,2.0266800196797437e-05,2.00933847247605e-05,2.019638408588479e-05,2.0110920316264212e-05,2.007393648845704e-05,2.0136450070563465e-05,2.0037723302719857e-05,2.0018622608602777e-05,2.0126655182611137e-05,2.0069540090111313e-05,1.9908966701787968e-05,1.9855998878034362e-05,1.9900911826701996e-05,1.9899776754793068e-05,1.982406991829519e-05,1.976343765408371e-05,1.9851349822240938e-05,1.9867585823186332e-05,1.971634224662193e-05,1.970794729585262e-05,1.9629826799166954e-05,1.948825240166811e-05,1.94428602685672e-05,1.953891946385842e-05,1.9509400040727973e-05,1.9586763047412485e-05,1.9490897749697744e-05,1.9443519053654993e-05,1.954287010581102e-05,1.9644743660817344e-05,1.9623775579837697e-05,1.9575060689294818e-05,1.949816723900137e-05,1.9503198735392312e-05,1.9383686058840455e-05,1.9306458894643857e-05,1.9298987054965388e-05,1.915418041106078e-05,1.905946386333218e-05,1.9014300585911018e-05,1.899425699714725e-05,1.9045763552789028e-05,1.9066137515863873e-05,1.914373396339386e-05,1.8967998589777833e-05,1.8904803126509643e-05,1.875405315909161e-05,1.880099392805126e-05,1.890344025014511e-05,1.8844863907139566e-05,1.874302844325596e-05,1.8868204147816615e-05,1.8909513967060573e-05,1.889344341804005e-05,1.8987279481859645e-05,1.8857769660391636e-05,1.8738782137558003e-05,1.8704881029629035e-05,1.8610878768123786e-05,1.854297106083381e-05,1.8530073440097506e-05,1.8543499726774808e-05,1.857572157678381e-05,1.8601872805332186e-05,1.8474440883697778e-05,1.844776618908871e-05,1.8384785458883727e-05,1.8228577205845863e-05,1.8201734212820293e-05,1.804678581242549e-05,1.7972636528247998e-05,1.796434987333017e-05,1.791654031530086e-05,1.7813518293718524e-05,1.7878932692733763e-05,1.794289383691234e-05,1.780167072072685e-05,1.7717771302397412e-05,1.7673865487399303e-05,1.749846866039434e-05,1.7658242738099484e-05,1.764271927931729e-05,1.770445847454001e-05,1.7742283128375387e-05,1.7912916342551565e-05,1.7935586044886793e-05,1.783748150501507e-05,1.776961192078152e-05,1.770127047051612e-05,1.7601577018055573e-05,1.7593026047209094e-05,1.7588253149001424e-05,1.7616233347654386e-05,1.7535059737581425e-05,1.7550176581139752e-05,1.7282753447191276e-05,1.7210022024103074e-05,1.7215142254992363e-05,1.7177432934371213e-05,1.725033245248299e-05,1.704413722150904e-05,1.6866501982846716e-05,1.6776864541601123e-05,1.700969590729245e-05,1.6894404212004523e-05,1.691155091878331e-05,1.6861678807641648e-05,1.676472375314212e-05,1.6731843809796666e-05,1.680049278065614e-05,1.682127576555398e-05,1.666080058608042e-05,1.664966700289956e-05,1.6671978750440283e-05,1.6555183545618757e-05,1.6580104336903426e-05,1.6554160919146793e-05,1.6640219358130276e-05,1.6533088275507146e-05,1.6733809125189484e-05,1.6642986512176735e-05,1.6644560522780472e-05,1.6546217611317807e-05,1.6521010436079315e-05,1.6733396439029557e-05,1.6628892870217097e-05,1.6691191833240468e-05,1.665888744738054e-05,1.677384227826703e-05,1.64963841064744e-05,1.6529249885636218e-05,1.6524168136304805e-05,1.6586127451729526e-05,1.6566336458348338e-05,1.64018608762778e-05,1.648134878913941e-05,1.654198908708579e-05,1.65618987627202e-05,1.6519423380605967e-05,1.6453013688210467e-05,1.644795102949924e-05,1.639715673418583e-05,1.6324544995091016e-05,1.62605970402796e-05,1.6182304560404225e-05,1.610083330382562e-05,1.6159558651455864e-05,1.6191262315932256e-05,1.636778769675653e-05,1.6488653318641684e-05,1.633520576989994e-05,1.616454925946498e-05,1.61702891166106e-05,1.5913980663680796e-05,1.567906323324098e-05,1.5561113588313996e-05,1.5620159086995713e-05,1.562952418894564e-05,1.5676685665454604e-05,1.5631572465722917e-05,1.56033538938365e-05,1.5398687576094012e-05,1.538696990808201e-05,1.535966583711394e-05,1.5255357607757816e-05,1.5169830229335855e-05,1.5255803525645166e-05,1.531595670929919e-05,1.5422569180829915e-05,1.5182100157939925e-05,1.5091150157413669e-05,1.5312865873929087e-05,1.5254954657750323e-05,1.5278779654868344e-05,1.510412371518622e-05,1.5071743615852005e-05,1.5185335357843733e-05,1.5188610218410715e-05,1.504378856445746e-05,1.5084012530161936e-05,1.5038326360127603e-05,1.5067912732583122e-05,1.4897287821730111e-05,1.4867642877049736e-05,1.4759754787904843e-05,1.484131980378423e-05,1.4866644148419046e-05,1.4866551432298527e-05,1.477953994241845e-05,1.4818605718615262e-05,1.4894527243233014e-05,1.4799177080328116e-05,1.4648313786068986e-05,1.4662682768803734e-05,1.4844234450177795e-05,1.4964184321066703e-05,1.5050672121474311e-05,1.507228183773487e-05,1.4947807398817202e-05,1.4889447502557541e-05,1.4925365985158268e-05,1.4919490293678841e-05,1.490304549554388e-05,1.4855060302869624e-05,1.4805604156233601e-05,1.4558946115531265e-05,1.4424477897660799e-05,1.4425656968071283e-05,1.4570675336286093e-05,1.4495283499053978e-05,1.4693026164119299e-05,1.4705331037509361e-05,1.4570258890687714e-05,1.4504947702719393e-05,1.4404273398595292e-05,1.4398427363011365e-05,1.4328721104507438e-05,1.4309794387740065e-05,1.4365780257602918e-05,1.4309834161985139e-05,1.422043644992267e-05,1.4172771878359619e-05,1.429381202230523e-05,1.414493607781026e-05,1.4149818817136027e-05,1.4104838856391025e-05,1.411697794667664e-05,1.4169781298746368e-05,1.41390203391597e-05,1.4183404209257677e-05
1,2.2190702405145084e-05,2.2130293221968644e-05,2.2135808777017574e-05,2.2116239016293353e-05,2.2126836233161107e-05,2.2112706299286734e-05,2.20588178488789e-05,2.2027878012722577e-05,2.199314597546597e-05,2.1952569942314527e-05,2.194021681735579e-05,2.200110107039123e-05,2.1927057362323572e-05,2.1901435257824316e-05,2.194547453800442e-05,2.1860467167375423e-05,2.1802356844214692e-05,2.1878633432131457e-05,2.1924644810740564e-05,2.1882309149041925e-05,2.179532107804486e-05,2.1774540829046808e-05,2.176672687153582e-05,2.1758945620929322e-05,2.173624279871548e-05,2.1573843395259672e-05,2.1462177444031134e-05,2.1441751930660017e-05,2.13516420572898e-05,2.1284249709462334e-05,2.1338300837179886e-05,2.134949183030041e-05,2.137831412592834e-05,2.1332577179842374e-05,2.127170417515124e-05,2.113809433302093e-05,2.111990611099598e-05,2.102487992060515e-05,2.1061514108408904e-05,2.100773887248685e-05,2.1002875910164807e-05,2.0970483033911545e-05,2.084414245423476e-05,2.0818424052299537e-05,2.084323644681099e-05,2.08575635836189e-05,2.0709346455787847e-05,2.0695955467004534e-05,2.071384769331503e-05,2.0746950939472986e-05,2.0617605127628154e-05,2.061184239349417e-05,2.057343863484977e-05,2.051230959038899e-05,2.0564264463046997e-05,2.0576894130425388e-05,2.0553995991436662e-05,2.059271425014436e-05,2.0523801441339434e-05,2.0447117630082587e-05,2.044003775039688e-05,2.042785564178474e-05,2.0352637661655186e-05,2.0306343713443146e-05,2.0255951626816124e-05,2.0257284781243772e-05,2.0259314813375008e-05,2.018489815220909e-05,2.0108328709945105e-05,2.0255136544586386e-05,2.0266800196797437e-05,2.00933847247605e-05,2.019638408588479e-05,2.0110920316264212e-05,2.007393648845704e-05,2.0136450070563465e-05,2.0037723302719857e-05,2.0018622608602777e-05,2.0126655182611137e-05,2.0069540090111313e-05,1.9908966701787968e-05,1.9855998878034362e-05,1.9900911826701996e-05,1.9899776754793068e-05,1.982406991829519e-05,1.976343765408371e-05,1.9851349822240938e-05,1.9867585823186332e-05,1.971634224662193e-05,1.970794729585262e-05,1.9629826799166954e-05,1.948825240166811e-05,1.94428602685672e-05,1.953891946385842e-05,1.9509400040727973e-05,1.9586763047412485e-05,1.9490897749697744e-05,1.9443519053654993e-05,1.954287010581102e-05,1.9644743660817344e-05,1.9623775579837697e-05,1.9575060689294818e-05,1.949816723900137e-05,1.9503198735392312e-05,1.9383686058840455e-05,1.9306458894643857e-05,1.9298987054965388e-05,1.915418041106078e-05,1.905946386333218e-05,1.9014300585911018e-05,1.899425699714725e-05,1.9045763552789028e-05,1.9066137515863873e-05,1.914373396339386e-05,1.8967998589777833e-05,1.8904803126509643e-05,1.875405315909161e-05,1.880099392805126e-05,1.890344025014511e-05,1.8844863907139566e-05,1.874302844325596e-05,1.8868204147816615e-05,1.8909513967060573e-05,1.889344341804005e-05,1.8987279481859645e-05,1.8857769660391636e-05,1.8738782137558003e-05,1.8704881029629035e-05,1.8610878768123786e-05,1.854297106083381e-05,1.8530073440097506e-05,1.8543499726774808e-05,1.857572157678381e-05,1.8601872805332186e-05,1.8474440883697778e-05,1.844776618908871e-05,1.8384785458883727e-05,1.8228577205845863e-05,1.8201734212820293e-05,1.804678581242549e-05,1.7972636528247998e-05,1.796434987333017e-05,1.791654031530086e-05,1.7813518293718524e-05,1.7878932692733763e-05,1.794289383691234e-05,1.780167072072685e-05,1.7717771302397412e-05,1.7673865487399303e-05,1.749846866039434e-05,1.7658242738099484e-05,1.764271927931729e-05,1.770445847454001e-05,1.7742283128375387e-05,1.7912916342551565e-05,1.7935586044886793e-05,1.783748150501507e-05,1.776961192078152e-05,1.770127047051612e-05,1.7601577018055573e-05,1.7593026047209094e-05,1.7588253149001424e-05,1.7616233347654386e-05,1.7535059737581425e-05,1.7550176581139752e-05,1.7282753447191276e-05,1.7210022024103074e-05,1.7215142254992363e-05,1.7177432934371213e-05,1.725033245248299e-05,1.704413722150904e-05,1.6866501982846716e-05,1.6776864541601123e-05,1.700969590729245e-05,1.6894404212004523e-05,1.691155091878331e-05,1.6861678807641648e-05,1.676472375314212e-05,1.6731843809796666e-05,1.680049278065614e-05,1.682127576555398e-05,1.666080058608042e-05,1.664966700289956e-05,1.6671978750440283e-05,1.6555183545618757e-05,1.6580104336903426e-05,1.6554160919146793e-05,1.6640219358130276e-05,1.6533088275507146e-05,1.6733809125189484e-05,1.6642986512176735e-05,1.6644560522780472e-05,1.6546217611317807e-05,1.6521010436079315e-05,1.6733396439029557e-05,1.6628892870217097e-05,1.6691191833240468e-05,1.665888744738054e-05,1.677384227826703e-05,1.64963841064744e-05,1.6529249885636218e-05,1.6524168136304805e-05,1.6586127451729526e-05,1.6566336458348338e-05,1.64018608762778e-05,1.648134878913941e-05,1.654198908708579e-05,1.65618987627202e-05,1.6519423380605967e-05,1.6453013688210467e-05,1.644795102949924e-05,1.639715673418583e-05,1.6324544995091016e-05,1.62605970402796e-05,1.6182304560404225e-05,1.610083330382562e-05,1.6159558651455864e-05,1.6191262315932256e-05,1.636778769675653e-05,1.6488653318641684e-05,1.633520576989994e-05,1.616454925946498e-05,1.61702891166106e-05,1.5913980663680796e-05,1.567906323324098e-05,1.5561113588313996e-05,1.5620159086995713e-05,1.562952418894564e-05,1.5676685665454604e-05,1.5631572465722917e-05,1.56033538938365e-05,1.5398687576094012e-05,1.538696990808201e-05,1.535966583711394e-05,1.5255357607757816e-05,1.5169830229335855e-05,1.5255803525645166e-05,1.531595670929919e-05,1.5422569180829915e-05,1.5182100157939925e-05,1.5091150157413669e-05,1.5312865873929087e-05,1.5254954657750323e-05,1.5278779654868344e-05,1.510412371518622e-05,1.5071743615852005e-05,1.5185335357843733e-05,1.5188610218410715e-05,1.504378856445746e-05,1.5084012530161936e-05,1.5038326360127603e-05,1.5067912732583122e-05,1.4897287821730111e-05,1.4867642877049736e-05,1.4759754787904843e-05,1.484131980378423e-05,1.4866644148419046e-05,1.4866551432298527e-05,1.477953994241845e-05,1.4818605718615262e-05,1.4894527243233014e-05,1.4799177080328116e-05,1.4648313786068986e-05,1.4662682768803734e-05,1.4844234450177795e-05,1.4964184321066703e-05,1.5050672121474311e-05,1.507228183773487e-05,1.4947807398817202e-05,1.4889447502557541e-05,1.4925365985158268e-05,1.4919490293678841e-05,1.490304549554388e-05,1.4855060302869624e-05,1.4805604156233601e-05,1.4558946115531265e-05,1.4424477897660799e-05,1.4425656968071283e-05,1.4570675336286093e-05,1.4495283499053978e-05,1.4693026164119299e-05,1.4705331037509361e-05,1.4570258890687714e-05,1.4504947702719393e-05,1.4404273398595292e-05,1.4398427363011365e-05,1.4328721104507438e-05,1.4309794387740065e-05,1.4365780257602918e-05,1.4309834161985139e-05,1.422043644992267e-05,1.4172771878359619e-05,1.429381202230523e-05,1.414493607781026e-05,1.4149818817136027e-05,1.4104838856391025e-05,1.411697794667664e-05,1.4169781298746368e-05,1.41390203391597e-05,1.4183404209257677e-05
