,0
0.002015744525584749,0.005712636325439083
0.0018326562455054174,0.0033466154931105253
0.0039015488969465183,0.012036402090421673
0.00434157692241059,0.02069120022801548
0.008607323010305996,0.03998592211567792
0.004553245199578204,0.05323999009548477
0.0045451793943218615,0.018716444524823357
0.007238445843607273,0.02897768230581385
0.0074623392150082075,0.048134328162794275
0.009809775075449122,0.054696612005097796
0.005400645943403075,0.06366411783924796
0.01583444222186769,0.0993177681055955
0.0,0.0
0.0,0.0
0.0,0.0
