,0
0.008143415536478122,0.0099327827443669
0.0026637754478590985,0.004298114704111322
0.018714910540545252,0.02054458173185905
0.006837500492438491,0.00991255203473756
0.027326235661268322,0.06835993539511687
0.005027246694845256,0.06104176027496185
0.01498490830494324,0.029968174602704244
0.047964962339914013,0.05450576526992881
0.0025642279331883765,0.003087203958161481
0.0041918621785394326,0.03157668806126859
0.02435573420783864,0.07214366651635916
0.024006219395124567,0.0609450427028075
0.0,0.0
0.0,0.0
0.0,0.0
