,0
0.0022126984135653754,0.006080796753024266
0.0060849352504975755,0.01938690004481366
0.008758530509611949,0.018518394431880993
0.009523044354255918,0.031772494664437156
0.010915438445358888,0.03512428337454408
0.011712116283184864,0.05549897433764388
0.007556177207908885,0.020779406806133032
0.013111161886339094,0.04459284328131591
0.009216591696679918,0.047089595555016996
0.006940538554605738,0.02827615248272757
0.01207859660357836,0.05888438655826392
0.015143624920294344,0.07969179038051019
0.0,0.0
0.0,0.0
0.0,0.0
